cle_modele,modele,camp,identite,item,tv_decrit_echantillon,tv_decrit_national,tv_echantillon_national,difference
q4,Qwen3-4B-Instruct-2507,droite,journaliste,sexeduc,0.02180722891566264,0.17259713167039303,0.15078990275473042,-0.1507899027547304
q4,Qwen3-4B-Instruct-2507,droite,journaliste,pillok,0.48734939759036144,0.46867777421513146,0.10071407085608092,0.018671623375229984
q4,Qwen3-4B-Instruct-2507,droite,journaliste,discaff,0.19096385542168676,0.2942727939678393,0.10330893854615256,-0.10330893854615253
q4,Qwen3-4B-Instruct-2507,droite,journaliste,abdefect,0.014337349397590377,0.08411135806015196,0.06977400866256159,-0.06977400866256159
q4,Qwen3-4B-Instruct-2507,droite,journaliste,abnomore,0.34566265060240964,0.3944776292743508,0.04881497867194115,-0.04881497867194118
q4,Qwen3-4B-Instruct-2507,droite,journaliste,abhlth,0.16253012048192778,0.08761198978674142,0.07491813069518635,0.07491813069518635
q4,Qwen3-4B-Instruct-2507,droite,journaliste,abpoor,0.3336144578313254,0.39609385219973753,0.06247939436841218,-0.062479394368412156
q4,Qwen3-4B-Instruct-2507,droite,journaliste,abrape,0.0609638554216867,0.1885980784017784,0.1276342229800917,-0.1276342229800917
q4,Qwen3-4B-Instruct-2507,droite,journaliste,absingle,0.357710843373494,0.4263792052565308,0.06866836188303677,-0.06866836188303677
q4,Qwen3-4B-Instruct-2507,droite,journaliste,abany,0.39385542168674703,0.4111431936848412,0.017287771998094226,-0.01728777199809417
q4,Qwen3-4B-Instruct-2507,droite,journaliste,letdie1,0.05951807228915662,0.0470869959816633,0.012431076307493322,0.012431076307493322
q4,Qwen3-4B-Instruct-2507,droite,journaliste,suicide1,0.005421686746987925,0.06423118521264928,0.05880949846566136,-0.05880949846566136
q4,Qwen3-4B-Instruct-2507,droite,journaliste,suicide2,0.31746987951807226,0.36112900434692013,0.04365912482884784,-0.04365912482884787
q4,Qwen3-4B-Instruct-2507,droite,journaliste,suicide3,0.5054216867469881,0.5650148438594242,0.059593157112436235,-0.05959315711243618
q4,Qwen3-4B-Instruct-2507,droite,journaliste,suicide4,0.39409638554216864,0.46110001363896747,0.0670036280967988,-0.06700362809679883
q4,Qwen3-4B-Instruct-2507,droite,journaliste,pornlaw,0.3004819277108434,0.2258501497748499,0.08511137164765709,0.07463177793599352
q4,Qwen3-4B-Instruct-2507,droite,journaliste,fair,0.05542168674698797,0.30239697619062034,0.25721625329905407,-0.24697528944363237
q4,Qwen3-4B-Instruct-2507,droite,journaliste,helpful,0.24879518072289158,0.2291547566684244,0.2277007580145234,0.019640424054467198
q4,Qwen3-4B-Instruct-2507,droite,journaliste,tax,0.13987951807228918,0.0863663375843495,0.11052870075019249,0.05351318048793968
q4,Qwen3-4B-Instruct-2507,droite,journaliste,vote16,0.13313253012048193,0.04950261156142001,0.08362991855906192,0.08362991855906192
q4,Qwen3-4B-Instruct-2507,droite,journaliste,pres16,0.5355421686746988,0.47078206817630924,0.19203149578544604,0.0647601004983896
q4,Qwen3-4B-Instruct-2507,droite,journaliste,if16who,0.3445783132530121,0.2320110693114694,0.43736919775667055,0.11256724394154269
q4,Qwen3-4B-Instruct-2507,droite,journaliste,news,0.33734939759036153,0.3131578274953697,0.11096385628331946,0.024191570094991843
q4,Qwen3-4B-Instruct-2507,droite,journaliste,pray,0.1753012048192771,0.21562442501589313,0.16495677785296645,-0.04032322019661602
q4,Qwen3-4B-Instruct-2507,droite,journaliste,postlife,0.18132530120481927,0.21140905855752745,0.030083757352708185,-0.030083757352708185
q4,Qwen3-4B-Instruct-2507,droite,journaliste,reborn,0.11566265060240966,0.0904474313893823,0.16566265060240967,0.025215219213027357
q4,Qwen3-4B-Instruct-2507,droite,journaliste,savesoul,0.16204819277108437,0.07926477420419345,0.08278341856689092,0.08278341856689092
q4,Qwen3-4B-Instruct-2507,droite,journaliste,granborn,0.19469879518072294,0.19658505748173527,0.057114105348803304,-0.0018862623010123258
q4,Qwen3-4B-Instruct-2507,droite,journaliste,othlang,0.4301204819277109,0.3920493751571046,0.038071106770606336,0.03807110677060632
q4,Qwen3-4B-Instruct-2507,droite,journaliste,health,0.28915662650602414,0.22674033726989015,0.062416289236134015,0.06241628923613399
q4,Qwen3-4B-Instruct-2507,droite,journaliste,compuse*,0.004939759036144615,0.1715054404216755,0.1764451994578201,-0.1665656813855309
q4,Qwen3-4B-Instruct-2507,droite,journaliste,webmob,0.04987951807228919,0.44054061670920863,0.4904201347814978,-0.39066109863691945
q4,Qwen3-4B-Instruct-2507,droite,journaliste,xmovie,0.3337349397590362,0.4513062568979288,0.11757131713889263,-0.11757131713889263
q4,Qwen3-4B-Instruct-2507,droite,journaliste,usewww*,0.273975903614458,0.11411940714061852,0.38809531075507653,0.15985649647383948
q4,Qwen3-4B-Instruct-2507,droite,journaliste,life,0.17530120481927713,0.11183527569264812,0.14421180383354787,0.06346592912662902
q4,Qwen3-4B-Instruct-2507,droite,journaliste,richwork,0.17722891566265062,0.1015399160160968,0.27876883167874744,0.07568899964655382
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natspac/y,0.45722891566265056,0.4380926981704591,0.0323071271173523,0.019136217492191465
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natenvir/y,0.2765060240963856,0.15800061452405262,0.1473053939625442,0.11850540957233296
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natheal/y,0.04939759036144582,0.03810985570341821,0.03719668806613634,0.011287734658027612
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natcity/y,0.5204819277108435,0.32384864978255934,0.2063746771082382,0.1966332779282841
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natdrug/y,0.14397590361445783,0.04222395221590551,0.10175195139855232,0.10175195139855232
q4,Qwen3-4B-Instruct-2507,droite,adversaire,nateduc/y,0.1343373493975904,0.20174604497297827,0.06740869557538787,-0.06740869557538787
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natrace/y,0.5325301204819277,0.30283389152805484,0.30015619480057715,0.22969622895387287
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natarms/y,0.10421686746987953,0.05688783270350091,0.055489333355686704,0.04732903476637862
q4,Qwen3-4B-Instruct-2507,droite,adversaire,nataid/y,0.7584337349397592,0.5707288596990124,0.18795361762741397,0.18770487524074675
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natfare/y,0.14698795180722884,0.2883654115498159,0.15756346339796073,-0.14137745974258703
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natroad,0.12048192771084343,0.1430988242214619,0.04373364397614972,-0.02261689651061846
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natsoc,0.030722891566265058,0.09844187087376116,0.07313700716246796,-0.0677189793074961
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natmass,0.3939759036144578,0.34920361604070715,0.044772287573750666,0.044772287573750624
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natpark,0.35963855421686747,0.35357835694944795,0.0426981319227319,0.00606019726741952
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natchld,0.2644578313253012,0.17789200979337175,0.09187705008414787,0.08656582153192946
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natsci,0.4331325301204819,0.3010743621810455,0.13205816793943645,0.13205816793943642
q4,Qwen3-4B-Instruct-2507,droite,adversaire,natenrgy,0.3548192771084338,0.18405223936872328,0.1903454943528542,0.17076703773971053
q4,Qwen3-4B-Instruct-2507,droite,adversaire,uswary,0.45843373493975903,0.38750899948655454,0.07092473545320452,0.07092473545320449
q4,Qwen3-4B-Instruct-2507,droite,adversaire,prayer,0.21999999999999997,0.3987706856347758,0.17877068563477583,-0.17877068563477583
q4,Qwen3-4B-Instruct-2507,droite,adversaire,courts,0.4789156626506024,0.47104421155473686,0.029843202781224126,0.007871451095865567
q4,Qwen3-4B-Instruct-2507,droite,adversaire,fehire,0.513855421686747,0.28286692415912357,0.3372022999912109,0.23098849752762346
q4,Qwen3-4B-Instruct-2507,droite,adversaire,fechld,0.34879518072289156,0.38956358544367786,0.05954237548606614,-0.0407684047207863
q4,Qwen3-4B-Instruct-2507,droite,adversaire,fepresch,0.36265060240963853,0.407137166468392,0.08613424275630044,-0.04448656405875345
q4,Qwen3-4B-Instruct-2507,droite,adversaire,fefam,0.23493975903614459,0.41267549001023623,0.17773573097409162,-0.17773573097409165
q4,Qwen3-4B-Instruct-2507,droite,adversaire,fepol,0.03132530120481927,0.23025828672302695,0.1989329855182077,-0.19893298551820768
q4,Qwen3-4B-Instruct-2507,droite,adversaire,incom16,0.330120481927711,0.28056193020512055,0.10272063303497134,0.04955855172259044
q4,Qwen3-4B-Instruct-2507,droite,adversaire,evwork,0.30180722891566264,0.2558561186702908,0.04595111024537185,0.04595111024537185
q4,Qwen3-4B-Instruct-2507,droite,adversaire,partfull,0.21024096385542168,0.13211190459331892,0.31024096385542166,0.07812905926210276
q4,Qwen3-4B-Instruct-2507,droite,adversaire,wksub1,0.27951807228915665,0.1521252260611634,0.3795180722891567,0.12739284622799324
q4,Qwen3-4B-Instruct-2507,droite,adversaire,wksup1,0.43614457831325304,0.3565392202624234,0.38855421686747005,0.07960535805082963
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conarmy,0.13975903614457835,0.19777019070301569,0.13270994973916025,-0.05801115455843733
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conbus,0.3054216867469879,0.27740795998403744,0.09920383002028163,0.02801372676295044
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conclerg,0.23614457831325308,0.1893587465471431,0.1405669758255626,0.04678583176610998
q4,Qwen3-4B-Instruct-2507,droite,adversaire,coneduc,0.2753012048192771,0.22968036107709516,0.07550313173308101,0.04562084374218195
q4,Qwen3-4B-Instruct-2507,droite,adversaire,confed,0.42831325301204826,0.3232006995045271,0.13842390679522845,0.10511255350752113
q4,Qwen3-4B-Instruct-2507,droite,adversaire,confinan,0.26626506024096386,0.27518286570075323,0.008917805459789346,-0.008917805459789374
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conjudge,0.3096385542168675,0.3513136945231978,0.04167514030633031,-0.041675140306330294
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conlabor,0.34759036144578315,0.34829845487448546,0.07571059563377425,-0.0007080934287023166
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conlegis,0.3927710843373494,0.3881279148695877,0.06448816092329149,0.004643169467761721
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conmedic,0.12469879518072285,0.1373030213713901,0.06271478474691498,-0.012604226190667256
q4,Qwen3-4B-Instruct-2507,droite,adversaire,conpress,0.47771084337349395,0.428114538023363,0.04959630535013093,0.04959630535013093
q4,Qwen3-4B-Instruct-2507,droite,adversaire,consci,0.17590361445783131,0.15210437681874936,0.14893271349662712,0.023799237639081955
q4,Qwen3-4B-Instruct-2507,droite,adversaire,contv,0.38072289156626504,0.3798863226947282,0.08040612833466217,0.0008365688715368247
q4,Qwen3-4B-Instruct-2507,droite,adversaire,joblose,0.6783132530120481,0.6982265060706528,0.43674698795180733,-0.019913253058604696
q4,Qwen3-4B-Instruct-2507,droite,adversaire,jobfind,0.45060240963855425,0.26651703591827286,0.4126506024096387,0.1840853737202814
q4,Qwen3-4B-Instruct-2507,droite,adversaire,happy,0.2301204819277109,0.1091825181316583,0.12093796379605257,0.1209379637960526
q4,Qwen3-4B-Instruct-2507,droite,adversaire,hapmar,0.4228915662650603,0.21170676539748876,0.4872885435104789,0.21118480086757155
q4,Qwen3-4B-Instruct-2507,droite,adversaire,satjob,0.35662650602409646,0.2416406109782114,0.40662650602409645,0.11498589504588505
q4,Qwen3-4B-Instruct-2507,droite,adversaire,spdeg*,0.48012048192771084,0.2906034228010984,0.4906271661613304,0.18951705912661243
q4,Qwen3-4B-Instruct-2507,droite,adversaire,spfund,0.5884337349397591,0.36527413960993005,0.608433734939759,0.2231595953298291
q4,Qwen3-4B-Instruct-2507,droite,adversaire,unemp,0.17530120481927713,0.15506378034992763,0.020237424469349508,0.020237424469349508
q4,Qwen3-4B-Instruct-2507,droite,adversaire,librac/y,0.2884337349397591,0.3113288353395186,0.022895100399759505,-0.022895100399759505
q4,Qwen3-4B-Instruct-2507,droite,adversaire,spkcom/y,0.2204819277108434,0.18704766390132954,0.033434263809513864,0.033434263809513864
q4,Qwen3-4B-Instruct-2507,droite,adversaire,colcom/y,0.40349397590361447,0.36097290600670184,0.04252106989691268,0.04252106989691262
q4,Qwen3-4B-Instruct-2507,droite,adversaire,libcom/y,0.32469879518072287,0.3486150909158137,0.023916295735090826,-0.023916295735090853
q4,Qwen3-4B-Instruct-2507,droite,adversaire,spkhomo/y,0.010361445783132486,0.05296526861462166,0.042603822831489176,-0.042603822831489176
q4,Qwen3-4B-Instruct-2507,droite,adversaire,libhomo/y,0.37903614457831325,0.41882741476200136,0.039791270183688096,-0.03979127018368811
q4,Qwen3-4B-Instruct-2507,droite,adversaire,cappun,0.2302409638554217,0.1507587362231767,0.07948222763224498,0.079482227632245
q4,Qwen3-4B-Instruct-2507,droite,adversaire,polhitok/y,0.6240963855421686,0.561530655386686,0.06256573015548264,0.06256573015548261
q4,Qwen3-4B-Instruct-2507,droite,adversaire,polabuse/y,0.5596385542168676,0.5119800653756106,0.047658488841257014,0.04765848884125701
q4,Qwen3-4B-Instruct-2507,droite,adversaire,polattak/y,0.060843373493975866,0.23002779277512353,0.16918441928114766,-0.16918441928114766
q4,Qwen3-4B-Instruct-2507,droite,adversaire,grass,0.07060240963855421,0.10853498198143269,0.1791373916199869,-0.03793257234287847
q4,Qwen3-4B-Instruct-2507,droite,adversaire,gunlaw,0.13795180722891567,0.05875896660352237,0.07919284062539331,0.07919284062539331
q4,Qwen3-4B-Instruct-2507,droite,adversaire,class,0.2753012048192771,0.344174234234669,0.08374253848538116,-0.06887302941539186
q4,Qwen3-4B-Instruct-2507,droite,adversaire,finalter,0.17891566265060238,0.13631599851855958,0.23401147769981162,0.0425996641320428
q4,Qwen3-4B-Instruct-2507,droite,adversaire,finrela,0.1981927710843374,0.3373419885452842,0.14714152827875776,-0.1391492174609468
q4,Qwen3-4B-Instruct-2507,droite,adversaire,racdif1,0.44216867469879517,0.34085402520417357,0.10131464949462163,0.1013146494946216
q4,Qwen3-4B-Instruct-2507,droite,adversaire,racdif2,0.377710843373494,0.3701489170111715,0.00756192636232246,0.007561926362322502
q4,Qwen3-4B-Instruct-2507,droite,adversaire,racdif3,0.38795180722891565,0.23164452571548674,0.15630728151342893,0.1563072815134289
q4,Qwen3-4B-Instruct-2507,droite,adversaire,racdif4,0.16807228915662653,0.1384653052446869,0.02960698391193964,0.02960698391193964
q4,Qwen3-4B-Instruct-2507,droite,adversaire,racwork,0.5375903614457832,0.2918626629085537,0.4646771029805229,0.24572769853722948
q4,Qwen3-4B-Instruct-2507,droite,adversaire,letin1a,0.5084337349397592,0.3928446126793099,0.3692947331064137,0.11558912226044926
q4,Qwen3-4B-Instruct-2507,droite,adversaire,getahead,0.07228915662650603,0.13455885035317136,0.19138997593064802,-0.062269693726665326
q4,Qwen3-4B-Instruct-2507,droite,adversaire,parsol,0.31445783132530114,0.13276648818272285,0.2239046355316476,0.1816913431425783
q4,Qwen3-4B-Instruct-2507,droite,adversaire,spanking,0.14277108433734936,0.17972252490956303,0.10743336828305698,-0.03695144057221367
q4,Qwen3-4B-Instruct-2507,droite,adversaire,divlaw,0.22108433734939756,0.25233588862299877,0.3196036381088617,-0.031251551273601214
q4,Qwen3-4B-Instruct-2507,droite,adversaire,sexeduc,0.05180722891566264,0.20259713167039306,0.15078990275473042,-0.15078990275473042
q4,Qwen3-4B-Instruct-2507,droite,adversaire,pillok,0.43734939759036146,0.4186777742151314,0.10071407085608092,0.01867162337523004
q4,Qwen3-4B-Instruct-2507,droite,adversaire,discaff,0.19096385542168676,0.2942727939678393,0.10330893854615256,-0.10330893854615253
q4,Qwen3-4B-Instruct-2507,droite,adversaire,abdefect,0.015662650602409622,0.054111358060151965,0.06977400866256159,-0.03844870745774234
q4,Qwen3-4B-Instruct-2507,droite,adversaire,abnomore,0.31566265060240967,0.3644776292743508,0.04881497867194115,-0.04881497867194112
q4,Qwen3-4B-Instruct-2507,droite,adversaire,abhlth,0.03253012048192776,0.042388010213258595,0.07491813069518635,-0.009857889731330838
q4,Qwen3-4B-Instruct-2507,droite,adversaire,abpoor,0.30361445783132535,0.36609385219973756,0.06247939436841218,-0.06247939436841221
q4,Qwen3-4B-Instruct-2507,droite,adversaire,abrape,0.09096385542168671,0.21859807840177842,0.1276342229800917,-0.1276342229800917
q4,Qwen3-4B-Instruct-2507,droite,adversaire,absingle,0.327710843373494,0.3963792052565308,0.06866836188303677,-0.06866836188303682
q4,Qwen3-4B-Instruct-2507,droite,adversaire,abany,0.363855421686747,0.38114319368484123,0.017287771998094226,-0.017287771998094226
q4,Qwen3-4B-Instruct-2507,droite,adversaire,letdie1,0.02951807228915662,0.0170869959816633,0.012431076307493322,0.012431076307493322
q4,Qwen3-4B-Instruct-2507,droite,adversaire,suicide1,0.005421686746987925,0.06423118521264928,0.05880949846566136,-0.05880949846566136
q4,Qwen3-4B-Instruct-2507,droite,adversaire,suicide2,0.5174698795180723,0.5611290043469201,0.04365912482884784,-0.04365912482884782
q4,Qwen3-4B-Instruct-2507,droite,adversaire,suicide3,0.30542168674698794,0.3650148438594242,0.059593157112436235,-0.059593157112436235
q4,Qwen3-4B-Instruct-2507,droite,adversaire,suicide4,0.42409638554216866,0.4911000136389675,0.0670036280967988,-0.06700362809679883
q4,Qwen3-4B-Instruct-2507,droite,adversaire,pornlaw,0.2704819277108435,0.19585014977484996,0.08511137164765709,0.07463177793599354
q4,Qwen3-4B-Instruct-2507,droite,adversaire,fair,0.15542168674698797,0.3523969761906204,0.25721625329905407,-0.1969752894436324
q4,Qwen3-4B-Instruct-2507,droite,adversaire,helpful,0.14879518072289158,0.22348389054464385,0.2277007580145234,-0.07468870982175227
q4,Qwen3-4B-Instruct-2507,droite,adversaire,tax,0.08493975903614454,0.12558894171404794,0.11052870075019249,-0.040649182677903406
q4,Qwen3-4B-Instruct-2507,droite,adversaire,vote16,0.13313253012048193,0.04950261156142001,0.08362991855906192,0.08362991855906192
q4,Qwen3-4B-Instruct-2507,droite,adversaire,pres16,0.3628632175761871,0.29151107526544084,0.19203149578544604,0.07135214231074627
q4,Qwen3-4B-Instruct-2507,droite,adversaire,if16who,0.3445783132530121,0.25201106931146944,0.43736919775667055,0.09256724394154264
q4,Qwen3-4B-Instruct-2507,droite,adversaire,news,0.33734939759036153,0.3131578274953697,0.11096385628331946,0.024191570094991843
q4,Qwen3-4B-Instruct-2507,droite,adversaire,pray,0.2753012048192771,0.31562442501589316,0.16495677785296645,-0.04032322019661605
q4,Qwen3-4B-Instruct-2507,droite,adversaire,postlife,0.38132530120481933,0.4114090585575275,0.030083757352708185,-0.030083757352708185
q4,Qwen3-4B-Instruct-2507,droite,adversaire,reborn,0.11566265060240966,0.0904474313893823,0.16566265060240967,0.025215219213027357
q4,Qwen3-4B-Instruct-2507,droite,adversaire,savesoul,0.16204819277108437,0.07926477420419345,0.08278341856689092,0.08278341856689092
q4,Qwen3-4B-Instruct-2507,droite,adversaire,granborn,0.2981927710843374,0.30658505748173526,0.057114105348803304,-0.008392286397397863
q4,Qwen3-4B-Instruct-2507,droite,adversaire,othlang,0.4301204819277109,0.3920493751571046,0.038071106770606336,0.03807110677060632
q4,Qwen3-4B-Instruct-2507,droite,adversaire,health,0.1891566265060241,0.1267403372698901,0.062416289236134015,0.062416289236134015
q4,Qwen3-4B-Instruct-2507,droite,adversaire,compuse*,0.06493975903614459,0.11150544042167554,0.1764451994578201,-0.04656568138553095
q4,Qwen3-4B-Instruct-2507,droite,adversaire,webmob,0.04987951807228919,0.44054061670920863,0.4904201347814978,-0.39066109863691945
q4,Qwen3-4B-Instruct-2507,droite,adversaire,xmovie,0.03373493975903613,0.15130625689792876,0.11757131713889263,-0.11757131713889263
q4,Qwen3-4B-Instruct-2507,droite,adversaire,usewww*,0.34397590361445796,0.04411940714061857,0.38809531075507653,0.2998564964738394
q4,Qwen3-4B-Instruct-2507,droite,adversaire,life,0.17530120481927713,0.11183527569264812,0.14421180383354787,0.06346592912662902
q4,Qwen3-4B-Instruct-2507,droite,adversaire,richwork,0.0072289156626506035,0.27153991601609684,0.27876883167874744,-0.26431100035344623
q4base,Qwen3-4B-Base,gauche,journaliste,natspac/y,0.023764988009592355,0.05149701035650406,0.07526199836609641,-0.027732022346911703
q4base,Qwen3-4B-Base,gauche,journaliste,natenvir/y,0.6261151079136692,0.5699524077287295,0.05616270018493978,0.05616270018493974
q4base,Qwen3-4B-Base,gauche,journaliste,natheal/y,0.6173381294964029,0.5423981283144765,0.07494000118192634,0.07494000118192634
q4base,Qwen3-4B-Base,gauche,journaliste,natcity/y,0.11091127098321343,0.21255888628635464,0.1445333224566489,-0.1016476153031412
q4base,Qwen3-4B-Base,gauche,journaliste,natdrug/y,0.4414628297362111,0.49348583377301636,0.07664235408917586,-0.052023004036805265
q4base,Qwen3-4B-Base,gauche,journaliste,nateduc/y,0.590959232613909,0.6156911581849153,0.024731925571006265,-0.02473192557100623
q4base,Qwen3-4B-Base,gauche,journaliste,natrace/y,0.3767146282973622,0.4417344559021149,0.06501982760475272,-0.06501982760475272
q4base,Qwen3-4B-Base,gauche,journaliste,natarms/y,0.32314148681055155,0.22259171266411285,0.12060551700562161,0.1005497741464387
q4base,Qwen3-4B-Base,gauche,journaliste,nataid/y,0.25839328537170264,0.17502414555230383,0.091804428863839,0.08336913981939881
q4base,Qwen3-4B-Base,gauche,journaliste,natfare/y,0.6021342925659473,0.3543389995233255,0.24779529304262188,0.24779529304262182
q4base,Qwen3-4B-Base,gauche,journaliste,natroad,0.321558752997602,0.32294649088930705,0.013869467121430445,-0.0013877378917050431
q4base,Qwen3-4B-Base,gauche,journaliste,natsoc,0.47503597122302166,0.372495723633529,0.10254024758949264,0.10254024758949265
q4base,Qwen3-4B-Base,gauche,journaliste,natmass,0.38712230215827337,0.31429302826108485,0.07282927389718855,0.07282927389718852
q4base,Qwen3-4B-Base,gauche,journaliste,natpark,0.16683453237410079,0.20421281024519583,0.06409290616845723,-0.037378277871095045
q4base,Qwen3-4B-Base,gauche,journaliste,natchld,0.49983213429256595,0.48305639397562505,0.026480652274231575,0.0167757403169409
q4base,Qwen3-4B-Base,gauche,journaliste,natsci,0.21604316546762597,0.27536312419060305,0.09626893385428023,-0.05931995872297707
q4base,Qwen3-4B-Base,gauche,journaliste,natenrgy,0.43666666666666665,0.48076436428351677,0.05809719300981649,-0.04409769761685012
q4base,Qwen3-4B-Base,gauche,journaliste,uswary,0.3356354916067147,0.3669044849505032,0.03126899334378852,-0.03126899334378852
q4base,Qwen3-4B-Base,gauche,journaliste,prayer,0.58810551558753,0.3649150014906517,0.2231905140968783,0.2231905140968783
q4base,Qwen3-4B-Base,gauche,journaliste,courts,0.21702637889688245,0.2277017196701384,0.2071518892574213,-0.010675340773255965
q4base,Qwen3-4B-Base,gauche,journaliste,fehire,0.40167865707434053,0.4646378238639897,0.1858735360091166,-0.06295916678964919
q4base,Qwen3-4B-Base,gauche,journaliste,fechld,0.5540767386091128,0.44795971120961575,0.106117027399497,0.10611702739949702
q4base,Qwen3-4B-Base,gauche,journaliste,fepresch,0.19892086330935252,0.19296329804377188,0.09920871886034305,0.005957565265580639
q4base,Qwen3-4B-Base,gauche,journaliste,fefam,0.5935011990407673,0.5721672964061577,0.0519470586944504,0.021333902634609547
q4base,Qwen3-4B-Base,gauche,journaliste,fepol,0.14366906474820146,0.1345160074162013,0.009153057332000183,0.00915305733200017
q4base,Qwen3-4B-Base,gauche,journaliste,incom16,0.3028537170263789,0.25094250952725927,0.06210267988245889,0.05191120749911965
q4base,Qwen3-4B-Base,gauche,journaliste,evwork,0.20086330935251806,0.13598408061434705,0.064879228738171,0.06487922873817101
q4base,Qwen3-4B-Base,gauche,journaliste,partfull,0.2801918465227818,0.46124107608863196,0.30215827338129503,-0.18104922956585018
q4base,Qwen3-4B-Base,gauche,journaliste,wksub1,0.4709592326139088,0.5961348705501026,0.39927635736065403,-0.1251756379361938
q4base,Qwen3-4B-Base,gauche,journaliste,wksup1,0.30155875299760193,0.2655573018204882,0.38129496402877705,0.03600145117711373
q4base,Qwen3-4B-Base,gauche,journaliste,conarmy,0.39371702637889683,0.42712700551284244,0.06321056699133802,-0.03340997913394561
q4base,Qwen3-4B-Base,gauche,journaliste,conbus,0.15160671462829736,0.3381134985917157,0.2057873595029867,-0.18650678396341833
q4base,Qwen3-4B-Base,gauche,journaliste,conclerg,0.08110311750599525,0.18043810081252626,0.2615412183185215,-0.09933498330653101
q4base,Qwen3-4B-Base,gauche,journaliste,coneduc,0.4752517985611511,0.3922745754435497,0.0829772231176014,0.08297722311760136
q4base,Qwen3-4B-Base,gauche,journaliste,confed,0.26422062350119907,0.09801194339258998,0.1662086801086091,0.1662086801086091
q4base,Qwen3-4B-Base,gauche,journaliste,confinan,0.23784172661870506,0.17164026331925972,0.06620146329944532,0.06620146329944535
q4base,Qwen3-4B-Base,gauche,journaliste,conjudge,0.06004796163069543,0.3940802603880586,0.42242558412906583,-0.3340322987573632
q4base,Qwen3-4B-Base,gauche,journaliste,conlabor,0.44887290167865707,0.392559709676088,0.18535808562668923,0.05631319200256907
q4base,Qwen3-4B-Base,gauche,journaliste,conlegis,0.13482014388489216,0.06206686848513648,0.07422626910609881,0.07275327539975568
q4base,Qwen3-4B-Base,gauche,journaliste,conmedic,0.4944364508393285,0.41481394683297224,0.19358650700052993,0.07962250400635629
q4base,Qwen3-4B-Base,gauche,journaliste,conpress,0.2953956834532374,0.22045366025011703,0.10059149015543124,0.07494202320312038
q4base,Qwen3-4B-Base,gauche,journaliste,consci,0.6305995203836932,0.4973217074496217,0.21619171287069366,0.13327781293407148
q4base,Qwen3-4B-Base,gauche,journaliste,contv,0.2451318944844125,0.15557319852930565,0.08955869595510683,0.08955869595510685
q4base,Qwen3-4B-Base,gauche,journaliste,joblose,0.36534772182254194,0.49061050209418955,0.41966426858513195,-0.1252627802716476
q4base,Qwen3-4B-Base,gauche,journaliste,jobfind,0.15064748201438857,0.3339623851963911,0.3908872901678658,-0.18331490318200253
q4base,Qwen3-4B-Base,gauche,journaliste,happy,0.11378896882494006,0.05316491307373229,0.1496876948483127,0.06062405575120777
q4base,Qwen3-4B-Base,gauche,journaliste,hapmar,0.5450839328537171,0.38892551640504053,0.645083932853717,0.15615841644867662
q4base,Qwen3-4B-Base,gauche,journaliste,satjob,0.3533093525179856,0.5256026394097041,0.40078249552481193,-0.17229328689171847
q4base,Qwen3-4B-Base,gauche,journaliste,spdeg*,0.45793764988009605,0.22426891691983653,0.5779376498800961,0.23366873296025953
q4base,Qwen3-4B-Base,gauche,journaliste,spfund,0.748201438848921,0.18516141163160538,0.748201438848921,0.5630400272173156
q4base,Qwen3-4B-Base,gauche,journaliste,unemp,0.340431654676259,0.248870509724914,0.09156114495134501,0.09156114495134501
q4base,Qwen3-4B-Base,gauche,journaliste,librac/y,0.3044604316546763,0.22629629300247622,0.07816413865220007,0.07816413865220007
q4base,Qwen3-4B-Base,gauche,journaliste,spkcom/y,0.142589928057554,0.18722099193858,0.04463106388102599,-0.044631063881026
q4base,Qwen3-4B-Base,gauche,journaliste,colcom/y,0.48258992805755396,0.5004683763226783,0.01787844826512422,-0.017878448265124303
q4base,Qwen3-4B-Base,gauche,journaliste,libcom/y,0.04294964028776982,0.06071713072885215,0.017767490441082334,-0.017767490441082334
q4base,Qwen3-4B-Base,gauche,journaliste,spkhomo/y,0.15601918465227824,0.11794690981168444,0.03807227484059379,0.03807227484059379
